CRNumber,CRLength,HNumber,HLength,NHE,MortSlope,EradTime
1,169,100,120,0.001,1.034994e-06,848
1,169,100,120,0.001,1.379992e-06,841
1,169,100,120,0.001,1.72499e-06,835
1,169,100,120,0.001,2.069988e-06,830
1,169,100,120,0.001,2.414986e-06,826
1,169,100,120,0.001,2.759984e-06,822
1,169,100,120,0.001,3.104982e-06,818
1,169,100,120,0.001,3.44998e-06,815
1,169,100,120,0.005,0,1200
1,169,100,120,0.005,3.44998e-07,1075
1,169,100,120,0.005,6.89996e-07,1048
1,169,100,120,0.005,1.034994e-06,1030
1,169,100,120,0.005,1.379992e-06,1018
1,169,100,120,0.005,1.72499e-06,1008
1,169,100,120,0.005,2.069988e-06,1000
1,169,100,120,0.005,2.414986e-06,992
1,169,100,120,0.005,2.759984e-06,986
1,169,100,120,0.005,3.104982e-06,980
1,169,100,120,0.005,3.44998e-06,975
1,169,100,120,0.01,0,1200
1,169,100,120,0.01,3.44998e-07,1200
1,169,100,120,0.01,6.89996e-07,1200
1,169,100,120,0.01,1.034994e-06,1200
1,169,100,120,0.01,1.379992e-06,1200
1,169,100,120,0.01,1.72499e-06,1200
1,169,100,120,0.01,2.069988e-06,1200
1,169,100,120,0.01,2.414986e-06,1200
1,169,100,120,0.01,2.759984e-06,1200
1,169,100,120,0.01,3.104982e-06,1200
1,169,100,120,0.01,3.44998e-06,1200
1,169,100,120,0.05,0,1200
1,169,100,120,0.05,3.44998e-07,1200
1,169,100,120,0.05,6.89996e-07,1200
1,169,100,120,0.05,1.034994e-06,1200
1,169,100,120,0.05,1.379992e-06,1200
1,169,100,120,0.05,1.72499e-06,1200
1,169,100,120,0.05,2.069988e-06,1200
1,169,100,120,0.05,2.414986e-06,1200
1,169,100,120,0.05,2.759984e-06,1200
1,169,100,120,0.05,3.104982e-06,1200
1,169,100,120,0.05,3.44998e-06,1200
1,169,100,120,0.1,0,1200
1,169,100,120,0.1,3.44998e-07,1200
1,169,100,120,0.1,6.89996e-07,1200
1,169,100,120,0.1,1.034994e-06,1200
1,169,100,120,0.1,1.379992e-06,1200
1,169,100,120,0.1,1.72499e-06,1200
1,169,100,120,0.1,2.069988e-06,1200
1,169,100,120,0.1,2.414986e-06,1200
1,169,100,120,0.1,2.759984e-06,1200
1,169,100,120,0.1,3.104982e-06,1200
1,169,100,120,0.1,3.44998e-06,1200
1,169,100,120,0.15,0,1200
1,169,100,120,0.15,3.44998e-07,1200
1,169,100,120,0.15,6.89996e-07,1200
1,169,100,120,0.15,1.034994e-06,1200
1,169,100,120,0.15,1.379992e-06,1200
1,169,100,120,0.15,1.72499e-06,1200
1,169,100,120,0.15,2.069988e-06,1200
1,169,100,120,0.15,2.414986e-06,1200
1,169,100,120,0.15,2.759984e-06,1200
1,169,100,120,0.15,3.104982e-06,1200
1,169,100,120,0.15,3.44998e-06,1200
1,169,100,120,0.2,0,1200
1,169,100,120,0.2,3.44998e-07,1200
1,169,100,120,0.2,6.89996e-07,1200
1,169,100,120,0.2,1.034994e-06,1200
1,169,100,120,0.2,1.379992e-06,1200
1,169,100,120,0.2,1.72499e-06,1200
1,169,100,120,0.2,2.069988e-06,1200
1,169,100,120,0.2,2.414986e-06,1200
1,169,100,120,0.2,2.759984e-06,1200
1,169,100,120,0.2,3.104982e-06,1200
1,169,100,120,0.2,3.44998e-06,1200
1,169,100,1200,0,0,1076
1,169,100,1200,0,3.44998e-07,725
1,169,100,1200,0,6.89996e-07,710
1,169,100,1200,0,1.034994e-06,700
1,169,100,1200,0,1.379992e-06,693
1,169,100,1200,0,1.72499e-06,686
1,169,100,1200,0,2.069988e-06,681
1,169,100,1200,0,2.414986e-06,676
1,169,100,1200,0,2.759984e-06,671
1,169,100,1200,0,3.104982e-06,667
1,169,100,1200,0,3.44998e-06,663
1,169,100,1200,0.001,0,1200
1,169,100,1200,0.001,3.44998e-07,740
1,169,100,1200,0.001,6.89996e-07,723
1,169,100,1200,0.001,1.034994e-06,712
1,169,100,1200,0.001,1.379992e-06,704
1,169,100,1200,0.001,1.72499e-06,697
1,169,100,1200,0.001,2.069988e-06,691
1,169,100,1200,0.001,2.414986e-06,685
1,169,100,1200,0.001,2.759984e-06,680
1,169,100,1200,0.001,3.104982e-06,676
1,169,100,1200,0.001,3.44998e-06,672
1,169,100,1200,0.005,0,1200
1,169,100,1200,0.005,3.44998e-07,807
1,169,100,1200,0.005,6.89996e-07,779
1,169,100,1200,0.005,1.034994e-06,763
1,169,100,1200,0.005,1.379992e-06,750
1,169,100,1200,0.005,1.72499e-06,740
1,169,100,1200,0.005,2.069988e-06,732
1,169,100,1200,0.005,2.414986e-06,725
1,169,100,1200,0.005,2.759984e-06,718
1,169,100,1200,0.005,3.104982e-06,713
1,169,100,1200,0.005,3.44998e-06,707
1,169,100,1200,0.01,0,1200
1,169,100,1200,0.01,3.44998e-07,918
1,169,100,1200,0.01,6.89996e-07,868
1,169,100,1200,0.01,1.034994e-06,840
1,169,100,1200,0.01,1.379992e-06,820
1,169,100,1200,0.01,1.72499e-06,805
1,169,100,1200,0.01,2.069988e-06,792
1,169,100,1200,0.01,2.414986e-06,782
1,169,100,1200,0.01,2.759984e-06,773
1,169,100,1200,0.01,3.104982e-06,764
1,169,100,1200,0.01,3.44998e-06,757
1,169,100,1200,0.05,0,1200
1,169,100,1200,0.05,3.44998e-07,1200
1,169,100,1200,0.05,6.89996e-07,1200
1,169,100,1200,0.05,1.034994e-06,1200
1,169,100,1200,0.05,1.379992e-06,1200
1,169,100,1200,0.05,1.72499e-06,1200
1,169,100,1200,0.05,2.069988e-06,1200
1,169,100,1200,0.05,2.414986e-06,1200
1,169,100,1200,0.05,2.759984e-06,1200
1,169,100,1200,0.05,3.104982e-06,1200
1,169,100,1200,0.05,3.44998e-06,1200
1,169,100,1200,0.1,0,1200
1,169,100,1200,0.1,3.44998e-07,1200
1,169,100,1200,0.1,6.89996e-07,1200
1,169,100,1200,0.1,1.034994e-06,1200
1,169,100,1200,0.1,1.379992e-06,1200
1,169,100,1200,0.1,1.72499e-06,1200
1,169,100,1200,0.1,2.069988e-06,1200
1,169,100,1200,0.1,2.414986e-06,1200
1,169,100,1200,0.1,2.759984e-06,1200
1,169,100,1200,0.1,3.104982e-06,1200
1,169,100,1200,0.1,3.44998e-06,1200
1,169,100,1200,0.15,0,1200
1,169,100,1200,0.15,3.44998e-07,1200
1,169,100,1200,0.15,6.89996e-07,1200
1,169,100,1200,0.15,1.034994e-06,1200
1,169,100,1200,0.15,1.379992e-06,1200
1,169,100,1200,0.15,1.72499e-06,1200
1,169,100,1200,0.15,2.069988e-06,1200
1,169,100,1200,0.15,2.414986e-06,1200
1,169,100,1200,0.15,2.759984e-06,1200
1,169,100,1200,0.15,3.104982e-06,1200
1,169,100,1200,0.15,3.44998e-06,1200
1,169,100,1200,0.2,0,1200
1,169,100,1200,0.2,3.44998e-07,1200
1,169,100,1200,0.2,6.89996e-07,1200
1,169,100,1200,0.2,1.034994e-06,1200
1,169,100,1200,0.2,1.379992e-06,1200
1,169,100,1200,0.2,1.72499e-06,1200
1,169,100,1200,0.2,2.069988e-06,1200
1,169,100,1200,0.2,2.414986e-06,1200
1,169,100,1200,0.2,2.759984e-06,1200
1,169,100,1200,0.2,3.104982e-06,1200
1,169,100,1200,0.2,3.44998e-06,1200
1,169,500,12,0,0,1157
1,169,500,12,0,3.44998e-07,827
1,169,500,12,0,6.89996e-07,816
1,169,500,12,0,1.034994e-06,808
1,169,500,12,0,1.379992e-06,802
1,169,500,12,0,1.72499e-06,798
1,169,500,12,0,2.069988e-06,793
1,169,500,12,0,2.414986e-06,790
1,169,500,12,0,2.759984e-06,786
1,169,500,12,0,3.104982e-06,783
1,169,500,12,0,3.44998e-06,780
1,169,500,12,0.001,0,1200
1,169,500,12,0.001,3.44998e-07,871
1,169,500,12,0.001,6.89996e-07,856
1,169,500,12,0.001,1.034994e-06,846
1,169,500,12,0.001,1.379992e-06,839
1,169,500,12,0.001,1.72499e-06,833
1,169,500,12,0.001,2.069988e-06,828
1,169,500,12,0.001,2.414986e-06,824
1,169,500,12,0.001,2.759984e-06,820
1,169,500,12,0.001,3.104982e-06,816
1,169,500,12,0.001,3.44998e-06,813
1,169,500,12,0.005,0,1200
1,169,500,12,0.005,3.44998e-07,1074
1,169,500,12,0.005,6.89996e-07,1046
1,169,500,12,0.005,1.034994e-06,1029
1,169,500,12,0.005,1.379992e-06,1016
1,169,500,12,0.005,1.72499e-06,1006
1,169,500,12,0.005,2.069988e-06,998
1,169,500,12,0.005,2.414986e-06,990
1,169,500,12,0.005,2.759984e-06,984
1,169,500,12,0.005,3.104982e-06,978
1,169,500,12,0.005,3.44998e-06,973
1,169,500,12,0.01,0,1200
1,169,500,12,0.01,3.44998e-07,1200
1,169,500,12,0.01,6.89996e-07,1200
1,169,500,12,0.01,1.034994e-06,1200
1,169,500,12,0.01,1.379992e-06,1200
1,169,500,12,0.01,1.72499e-06,1200
1,169,500,12,0.01,2.069988e-06,1200
1,169,500,12,0.01,2.414986e-06,1200
1,169,500,12,0.01,2.759984e-06,1200
1,169,500,12,0.01,3.104982e-06,1200
1,169,500,12,0.01,3.44998e-06,1200
1,169,500,12,0.05,0,1200
1,169,500,12,0.05,3.44998e-07,1200
1,169,500,12,0.05,6.89996e-07,1200
1,169,500,12,0.05,1.034994e-06,1200
1,169,500,12,0.05,1.379992e-06,1200
1,169,500,12,0.05,1.72499e-06,1200
1,169,500,12,0.05,2.069988e-06,1200
1,169,500,12,0.05,2.414986e-06,1200
1,169,500,12,0.05,2.759984e-06,1200
1,169,500,12,0.05,3.104982e-06,1200
1,169,500,12,0.05,3.44998e-06,1200
1,169,500,12,0.1,0,1200
1,169,500,12,0.1,3.44998e-07,1200
1,169,500,12,0.1,6.89996e-07,1200
1,169,500,12,0.1,1.034994e-06,1200
1,169,500,12,0.1,1.379992e-06,1200
1,169,500,12,0.1,1.72499e-06,1200
1,169,500,12,0.1,2.069988e-06,1200
1,169,500,12,0.1,2.414986e-06,1200
1,169,500,12,0.1,2.759984e-06,1200
1,169,500,12,0.1,3.104982e-06,1200
1,169,500,12,0.1,3.44998e-06,1200
1,169,500,12,0.15,0,1200
1,169,500,12,0.15,3.44998e-07,1200
1,169,500,12,0.15,6.89996e-07,1200
1,169,500,12,0.15,1.034994e-06,1200
1,169,500,12,0.15,1.379992e-06,1200
1,169,500,12,0.15,1.72499e-06,1200
1,169,500,12,0.15,2.069988e-06,1200
1,169,500,12,0.15,2.414986e-06,1200
1,169,500,12,0.15,2.759984e-06,1200
1,169,500,12,0.15,3.104982e-06,1200
1,169,500,12,0.15,3.44998e-06,1200
1,169,500,12,0.2,0,1200
1,169,500,12,0.2,3.44998e-07,1200
1,169,500,12,0.2,6.89996e-07,1200
1,169,500,12,0.2,1.034994e-06,1200
1,169,500,12,0.2,1.379992e-06,1200
1,169,500,12,0.2,1.72499e-06,1200
1,169,500,12,0.2,2.069988e-06,1200
1,169,500,12,0.2,2.414986e-06,1200
1,169,500,12,0.2,2.759984e-06,1200
1,169,500,12,0.2,3.104982e-06,1200
1,169,500,12,0.2,3.44998e-06,1200
1,169,500,60,0,0,1157
1,169,500,60,0,3.44998e-07,827
1,169,500,60,0,6.89996e-07,815
1,169,500,60,0,1.034994e-06,807
1,169,500,60,0,1.379992e-06,801
1,169,500,60,0,1.72499e-06,796
1,169,500,60,0,2.069988e-06,792
1,169,500,60,0,2.414986e-06,788
1,169,500,60,0,2.759984e-06,784
1,169,500,60,0,3.104982e-06,781
1,169,500,60,0,3.44998e-06,778
1,169,500,60,0.001,0,1200
1,169,500,60,0.001,3.44998e-07,870
1,169,500,60,0.001,6.89996e-07,855
1,169,500,60,0.001,1.034994e-06,846
1,169,500,60,0.001,1.379992e-06,838
1,169,500,60,0.001,1.72499e-06,832
1,169,500,60,0.001,2.069988e-06,827
1,169,500,60,0.001,2.414986e-06,822
1,169,500,60,0.001,2.759984e-06,818
1,169,500,60,0.001,3.104982e-06,814
1,169,500,60,0.001,3.44998e-06,811
1,169,500,60,0.005,0,1200
1,169,500,60,0.005,3.44998e-07,1073
1,169,500,60,0.005,6.89996e-07,1045
1,169,500,60,0.005,1.034994e-06,1028
1,169,500,60,0.005,1.379992e-06,1015
1,169,500,60,0.005,1.72499e-06,1005
1,169,500,60,0.005,2.069988e-06,996
1,169,500,60,0.005,2.414986e-06,989
1,169,500,60,0.005,2.759984e-06,982
1,169,500,60,0.005,3.104982e-06,976
1,169,500,60,0.005,3.44998e-06,970
1,169,500,60,0.01,0,1200
1,169,500,60,0.01,3.44998e-07,1200
1,169,500,60,0.01,6.89996e-07,1200
1,169,500,60,0.01,1.034994e-06,1200
1,169,500,60,0.01,1.379992e-06,1200
1,169,500,60,0.01,1.72499e-06,1200
1,169,500,60,0.01,2.069988e-06,1200
1,169,500,60,0.01,2.414986e-06,1200
1,169,500,60,0.01,2.759984e-06,1200
1,169,500,60,0.01,3.104982e-06,1200
1,169,500,60,0.01,3.44998e-06,1200
1,169,500,60,0.05,0,1200
1,169,500,60,0.05,3.44998e-07,1200
1,169,500,60,0.05,6.89996e-07,1200
1,169,500,60,0.05,1.034994e-06,1200
1,169,500,60,0.05,1.379992e-06,1200
1,169,500,60,0.05,1.72499e-06,1200
1,169,500,60,0.05,2.069988e-06,1200
1,169,500,60,0.05,2.414986e-06,1200
1,169,500,60,0.05,2.759984e-06,1200
1,169,500,60,0.05,3.104982e-06,1200
1,169,500,60,0.05,3.44998e-06,1200
1,169,500,60,0.1,0,1200
1,169,500,60,0.1,3.44998e-07,1200
1,169,500,60,0.1,6.89996e-07,1200
1,169,500,60,0.1,1.034994e-06,1200
1,169,500,60,0.1,1.379992e-06,1200
1,169,500,60,0.1,1.72499e-06,1200
1,169,500,60,0.1,2.069988e-06,1200
1,169,500,60,0.1,2.414986e-06,1200
1,169,500,60,0.1,2.759984e-06,1200
1,169,500,60,0.1,3.104982e-06,1200
1,169,500,60,0.1,3.44998e-06,1200
1,169,500,60,0.15,0,1200
1,169,500,60,0.15,3.44998e-07,1200
1,169,500,60,0.15,6.89996e-07,1200
1,169,500,60,0.15,1.034994e-06,1200
1,169,500,60,0.15,1.379992e-06,1200
1,169,500,60,0.15,1.72499e-06,1200
1,169,500,60,0.15,2.069988e-06,1200
1,169,500,60,0.15,2.414986e-06,1200
1,169,500,60,0.15,2.759984e-06,1200
1,169,500,60,0.15,3.104982e-06,1200
1,169,500,60,0.15,3.44998e-06,1200
1,169,500,60,0.2,0,1200
1,169,500,60,0.2,3.44998e-07,1200
1,169,500,60,0.2,6.89996e-07,1200
1,169,500,60,0.2,1.034994e-06,1200
1,169,500,60,0.2,1.379992e-06,1200
1,169,500,60,0.2,1.72499e-06,1200
1,169,500,60,0.2,2.069988e-06,1200
1,169,500,60,0.2,2.414986e-06,1200
1,169,500,60,0.2,2.759984e-06,1200
1,169,500,60,0.2,3.104982e-06,1200
1,169,500,60,0.2,3.44998e-06,1200
1,169,500,120,0,0,1157
1,169,500,120,0,3.44998e-07,827
1,169,500,120,0,6.89996e-07,815
1,169,500,120,0,1.034994e-06,807
1,169,500,120,0,1.379992e-06,801
1,169,500,120,0,1.72499e-06,795
1,169,500,120,0,2.069988e-06,791
1,169,500,120,0,2.414986e-06,787
1,169,500,120,0,2.759984e-06,783
1,169,500,120,0,3.104982e-06,779
1,169,500,120,0,3.44998e-06,776
1,169,500,120,0.001,0,1200
1,169,500,120,0.001,3.44998e-07,870
1,169,500,120,0.001,6.89996e-07,855
1,169,500,120,0.001,1.034994e-06,845
1,169,500,120,0.001,1.379992e-06,837
1,169,500,120,0.001,1.72499e-06,831
1,169,500,120,0.001,2.069988e-06,826
1,169,500,120,0.001,2.414986e-06,821
1,169,500,120,0.001,2.759984e-06,816
1,169,500,120,0.001,3.104982e-06,812
1,169,500,120,0.001,3.44998e-06,809
1,169,500,120,0.005,0,1200
1,169,500,120,0.005,3.44998e-07,1073
1,169,500,120,0.005,6.89996e-07,1045
1,169,500,120,0.005,1.034994e-06,1027
1,169,500,120,0.005,1.379992e-06,1014
1,169,500,120,0.005,1.72499e-06,1004
1,169,500,120,0.005,2.069988e-06,995
1,169,500,120,0.005,2.414986e-06,987
1,169,500,120,0.005,2.759984e-06,980
1,169,500,120,0.005,3.104982e-06,974
1,169,500,120,0.005,3.44998e-06,968
1,169,500,120,0.01,0,1200
1,169,500,120,0.01,3.44998e-07,1200
1,169,500,120,0.01,6.89996e-07,1200
1,169,500,120,0.01,1.034994e-06,1200
1,169,500,120,0.01,1.379992e-06,1200
1,169,500,120,0.01,1.72499e-06,1200
1,169,500,120,0.01,2.069988e-06,1200
1,169,500,120,0.01,2.414986e-06,1200
1,169,500,120,0.01,2.759984e-06,1200
1,169,500,120,0.01,3.104982e-06,1200
1,169,500,120,0.01,3.44998e-06,1200
1,169,500,120,0.05,0,1200
1,169,500,120,0.05,3.44998e-07,1200
1,169,500,120,0.05,6.89996e-07,1200
1,169,500,120,0.05,1.034994e-06,1200
1,169,500,120,0.05,1.379992e-06,1200
1,169,500,120,0.05,1.72499e-06,1200
1,169,500,120,0.05,2.069988e-06,1200
1,169,500,120,0.05,2.414986e-06,1200
1,169,500,120,0.05,2.759984e-06,1200
1,169,500,120,0.05,3.104982e-06,1200
1,169,500,120,0.05,3.44998e-06,1200
1,169,500,120,0.1,0,1200
1,169,500,120,0.1,3.44998e-07,1200
1,169,500,120,0.1,6.89996e-07,1200
1,169,500,120,0.1,1.034994e-06,1200
1,169,500,120,0.1,1.379992e-06,1200
1,169,500,120,0.1,1.72499e-06,1200
1,169,500,120,0.1,2.069988e-06,1200
1,169,500,120,0.1,2.414986e-06,1200
1,169,500,120,0.1,2.759984e-06,1200
1,169,500,120,0.1,3.104982e-06,1200
1,169,500,120,0.1,3.44998e-06,1200
1,169,500,120,0.15,0,1200
1,169,500,120,0.15,3.44998e-07,1200
1,169,500,120,0.15,6.89996e-07,1200
1,169,500,120,0.15,1.034994e-06,1200
1,169,500,120,0.15,1.379992e-06,1200
1,169,500,120,0.15,1.72499e-06,1200
1,169,500,120,0.15,2.069988e-06,1200
1,169,500,120,0.15,2.414986e-06,1200
1,169,500,120,0.15,2.759984e-06,1200
1,169,500,120,0.15,3.104982e-06,1200
1,169,500,120,0.15,3.44998e-06,1200
1,169,500,120,0.2,0,1200
1,169,500,120,0.2,3.44998e-07,1200
1,169,500,120,0.2,6.89996e-07,1200
1,169,500,120,0.2,1.034994e-06,1200
1,169,500,120,0.2,1.379992e-06,1200
1,169,500,120,0.2,1.72499e-06,1200
1,169,500,120,0.2,2.069988e-06,1200
1,169,500,120,0.2,2.414986e-06,1200
1,169,500,120,0.2,2.759984e-06,1200
1,169,500,120,0.2,3.104982e-06,1200
1,169,500,120,0.2,3.44998e-06,1200
1,169,500,1200,0,0,1056
1,169,500,1200,0,3.44998e-07,696
1,169,500,1200,0,6.89996e-07,678
1,169,500,1200,0,1.034994e-06,665
1,169,500,1200,0,1.379992e-06,655
1,169,500,1200,0,1.72499e-06,647
1,169,500,1200,0,2.069988e-06,639
1,169,500,1200,0,2.414986e-06,632
1,169,500,1200,0,2.759984e-06,626
1,169,500,1200,0,3.104982e-06,620
1,169,500,1200,0,3.44998e-06,614
1,169,500,1200,0.001,0,1200
1,169,500,1200,0.001,3.44998e-07,707
1,169,500,1200,0.001,6.89996e-07,687
1,169,500,1200,0.001,1.034994e-06,674
1,169,500,1200,0.001,1.379992e-06,663
1,169,500,1200,0.001,1.72499e-06,654
1,169,500,1200,0.001,2.069988e-06,646
1,169,500,1200,0.001,2.414986e-06,639
1,169,500,1200,0.001,2.759984e-06,632
1,169,500,1200,0.001,3.104982e-06,626
1,169,500,1200,0.001,3.44998e-06,621
1,169,500,1200,0.005,0,1200
1,169,500,1200,0.005,3.44998e-07,755
1,169,500,1200,0.005,6.89996e-07,727
1,169,500,1200,0.005,1.034994e-06,709
1,169,500,1200,0.005,1.379992e-06,695
1,169,500,1200,0.005,1.72499e-06,684
1,169,500,1200,0.005,2.069988e-06,675
1,169,500,1200,0.005,2.414986e-06,666
1,169,500,1200,0.005,2.759984e-06,659
1,169,500,1200,0.005,3.104982e-06,652
1,169,500,1200,0.005,3.44998e-06,645
1,169,500,1200,0.01,0,1200
1,169,500,1200,0.01,3.44998e-07,824
1,169,500,1200,0.01,6.89996e-07,781
1,169,500,1200,0.01,1.034994e-06,756
1,169,500,1200,0.01,1.379992e-06,738
1,169,500,1200,0.01,1.72499e-06,724
1,169,500,1200,0.01,2.069988e-06,713
1,169,500,1200,0.01,2.414986e-06,702
1,169,500,1200,0.01,2.759984e-06,693
1,169,500,1200,0.01,3.104982e-06,685
1,169,500,1200,0.01,3.44998e-06,678
1,169,500,1200,0.05,0,1200
1,169,500,1200,0.05,3.44998e-07,1200
1,169,500,1200,0.05,6.89996e-07,1200
1,169,500,1200,0.05,1.034994e-06,1200
1,169,500,1200,0.05,1.379992e-06,1200
1,169,500,1200,0.05,1.72499e-06,1200
1,169,500,1200,0.05,2.069988e-06,1200
1,169,500,1200,0.05,2.414986e-06,1200
1,169,500,1200,0.05,2.759984e-06,1200
1,169,500,1200,0.05,3.104982e-06,1200
1,169,500,1200,0.05,3.44998e-06,1200
1,169,500,1200,0.1,0,1200
1,169,500,1200,0.1,3.44998e-07,1200
1,169,500,1200,0.1,6.89996e-07,1200
1,169,500,1200,0.1,1.034994e-06,1200
1,169,500,1200,0.1,1.379992e-06,1200
1,169,500,1200,0.1,1.72499e-06,1200
1,169,500,1200,0.1,2.069988e-06,1200
1,169,500,1200,0.1,2.414986e-06,1200
1,169,500,1200,0.1,2.759984e-06,1200
1,169,500,1200,0.1,3.104982e-06,1200
1,169,500,1200,0.1,3.44998e-06,1200
1,169,500,1200,0.15,0,1200
1,169,500,1200,0.15,3.44998e-07,1200
1,169,500,1200,0.15,6.89996e-07,1200
1,169,500,1200,0.15,1.034994e-06,1200
1,169,500,1200,0.15,1.379992e-06,1200
1,169,500,1200,0.15,1.72499e-06,1200
1,169,500,1200,0.15,2.069988e-06,1200
1,169,500,1200,0.15,2.414986e-06,1200
1,169,500,1200,0.15,2.759984e-06,1200
1,169,500,1200,0.15,3.104982e-06,1200
1,169,500,1200,0.15,3.44998e-06,1200
1,169,500,1200,0.2,0,1200
1,169,500,1200,0.2,3.44998e-07,1200
1,169,500,1200,0.2,6.89996e-07,1200
1,169,500,1200,0.2,1.034994e-06,1200
1,169,500,1200,0.2,1.379992e-06,1200
1,169,500,1200,0.2,1.72499e-06,1200
1,169,500,1200,0.2,2.069988e-06,1200
1,169,500,1200,0.2,2.414986e-06,1200
1,169,500,1200,0.2,2.759984e-06,1200
1,169,500,1200,0.2,3.104982e-06,1200
1,169,500,1200,0.2,3.44998e-06,1200
1,169,1000,12,0,0,1153
1,169,1000,12,0,3.44998e-07,825
1,169,1000,12,0,6.89996e-07,813
1,169,1000,12,0,1.034994e-06,805
1,169,1000,12,0,1.379992e-06,799
1,169,1000,12,0,1.72499e-06,794
1,169,1000,12,0,2.069988e-06,790
1,169,1000,12,0,2.414986e-06,786
1,169,1000,12,0,2.759984e-06,783
1,169,1000,12,0,3.104982e-06,779
1,169,1000,12,0,3.44998e-06,776
1,169,1000,12,0.001,0,1200
1,169,1000,12,0.001,3.44998e-07,868
1,169,1000,12,0.001,6.89996e-07,853
1,169,1000,12,0.001,1.034994e-06,844
1,169,1000,12,0.001,1.379992e-06,836
1,169,1000,12,0.001,1.72499e-06,830
1,169,1000,12,0.001,2.069988e-06,825
1,169,1000,12,0.001,2.414986e-06,820
1,169,1000,12,0.001,2.759984e-06,816
1,169,1000,12,0.001,3.104982e-06,813
1,169,1000,12,0.001,3.44998e-06,809
1,169,1000,12,0.005,0,1200
1,169,1000,12,0.005,3.44998e-07,1071
1,169,1000,12,0.005,6.89996e-07,1043
1,169,1000,12,0.005,1.034994e-06,1026
1,169,1000,12,0.005,1.379992e-06,1013
1,169,1000,12,0.005,1.72499e-06,1003
1,169,1000,12,0.005,2.069988e-06,994
1,169,1000,12,0.005,2.414986e-06,987
1,169,1000,12,0.005,2.759984e-06,980
1,169,1000,12,0.005,3.104982e-06,974
1,169,1000,12,0.005,3.44998e-06,969
1,169,1000,12,0.01,0,1200
1,169,1000,12,0.01,3.44998e-07,1200
1,169,1000,12,0.01,6.89996e-07,1200
1,169,1000,12,0.01,1.034994e-06,1200
1,169,1000,12,0.01,1.379992e-06,1200
1,169,1000,12,0.01,1.72499e-06,1200
1,169,1000,12,0.01,2.069988e-06,1200
1,169,1000,12,0.01,2.414986e-06,1200
1,169,1000,12,0.01,2.759984e-06,1200
1,169,1000,12,0.01,3.104982e-06,1200
1,169,1000,12,0.01,3.44998e-06,1200
1,169,1000,12,0.05,0,1200
1,169,1000,12,0.05,3.44998e-07,1200
1,169,1000,12,0.05,6.89996e-07,1200
1,169,1000,12,0.05,1.034994e-06,1200
1,169,1000,12,0.05,1.379992e-06,1200
1,169,1000,12,0.05,1.72499e-06,1200
1,169,1000,12,0.05,2.069988e-06,1200
1,169,1000,12,0.05,2.414986e-06,1200
1,169,1000,12,0.05,2.759984e-06,1200
1,169,1000,12,0.05,3.104982e-06,1200
1,169,1000,12,0.05,3.44998e-06,1200
1,169,1000,12,0.1,0,1200
1,169,1000,12,0.1,3.44998e-07,1200
1,169,1000,12,0.1,6.89996e-07,1200
1,169,1000,12,0.1,1.034994e-06,1200
1,169,1000,12,0.1,1.379992e-06,1200
1,169,1000,12,0.1,1.72499e-06,1200
1,169,1000,12,0.1,2.069988e-06,1200
1,169,1000,12,0.1,2.414986e-06,1200
1,169,1000,12,0.1,2.759984e-06,1200
1,169,1000,12,0.1,3.104982e-06,1200
1,169,1000,12,0.1,3.44998e-06,1200
1,169,1000,12,0.15,0,1200
1,169,1000,12,0.15,3.44998e-07,1200
1,169,1000,12,0.15,6.89996e-07,1200
1,169,1000,12,0.15,1.034994e-06,1200
1,169,1000,12,0.15,1.379992e-06,1200
1,169,1000,12,0.15,1.72499e-06,1200
1,169,1000,12,0.15,2.069988e-06,1200
1,169,1000,12,0.15,2.414986e-06,1200
1,169,1000,12,0.15,2.759984e-06,1200
1,169,1000,12,0.15,3.104982e-06,1200
1,169,1000,12,0.15,3.44998e-06,1200
1,169,1000,12,0.2,0,1200
1,169,1000,12,0.2,3.44998e-07,1200
1,169,1000,12,0.2,6.89996e-07,1200
1,169,1000,12,0.2,1.034994e-06,1200
1,169,1000,12,0.2,1.379992e-06,1200
1,169,1000,12,0.2,1.72499e-06,1200
1,169,1000,12,0.2,2.069988e-06,1200
1,169,1000,12,0.2,2.414986e-06,1200
1,169,1000,12,0.2,2.759984e-06,1200
1,169,1000,12,0.2,3.104982e-06,1200
1,169,1000,12,0.2,3.44998e-06,1200
1,169,1000,60,0,0,1152
1,169,1000,60,0,3.44998e-07,824
1,169,1000,60,0,6.89996e-07,812
1,169,1000,60,0,1.034994e-06,804
1,169,1000,60,0,1.379992e-06,797
1,169,1000,60,0,1.72499e-06,792
1,169,1000,60,0,2.069988e-06,787
1,169,1000,60,0,2.414986e-06,782
1,169,1000,60,0,2.759984e-06,778
1,169,1000,60,0,3.104982e-06,775
1,169,1000,60,0,3.44998e-06,771
1,169,1000,60,0.001,0,1200
1,169,1000,60,0.001,3.44998e-07,868
1,169,1000,60,0.001,6.89996e-07,852
1,169,1000,60,0.001,1.034994e-06,842
1,169,1000,60,0.001,1.379992e-06,834
1,169,1000,60,0.001,1.72499e-06,828
1,169,1000,60,0.001,2.069988e-06,822
1,169,1000,60,0.001,2.414986e-06,817
1,169,1000,60,0.001,2.759984e-06,812
1,169,1000,60,0.001,3.104982e-06,808
1,169,1000,60,0.001,3.44998e-06,804
1,169,1000,60,0.005,0,1200
